@RELATION heartbeats
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {artifact__,Aunlabelledtest__,Bunlabelledtest__,extrahls__,extrastole__,murmur__,murmur_noisymurmur_,normal__,normal_noisynormal_}

@DATA
0.007389,0.012250,2.639939,0.068987,0.154492,0.013432,0.021147,0.007767,-30.212039,3.367930,-0.221872,1.279008,0.094126,0.198135,0.300783,-0.076865,0.158071,0.112884,0.019773,0.095308,-0.001713,0.006426,0.000474,0.129146,0.003212,0.027273,0.001677,0.181691,0.000494,0.001160,0.006633,0.034243,0.000609,0.063830,0.000072,-0.000001,-0.007878,0.000459,0.000368,0.000707,0.000030,0.000083,0.011109,-0.000389,0.002893,-0.003539,-0.000567,-0.003244,-0.005453,0.000859,-0.000432,-0.001815,-0.000655,-0.000636,0.000639,0.000310,0.000013,-0.000746,0.000063,-0.000419,0.000062,-0.000421,-0.000002,0.000009,-0.000011,0.000707,0.000024,-0.000234,0.003670,0.026917,0.464886,0.031062,0.048664,0.016311,0.012313,0.003365,2.469416,0.750902,0.611596,0.520906,0.293648,0.183895,0.145408,0.214907,0.176969,0.156037,0.164325,0.114566,0.145806,0.007339,0.000589,0.074001,0.003666,0.022265,0.001814,0.084671,0.000402,0.001285,0.007514,0.026308,0.000643,0.018907,0.004545,0.036960,0.672344,0.042958,0.068321,0.021015,0.016223,0.003989,2.651708,1.044401,0.816820,0.645298,0.385832,0.249460,0.211573,0.292024,0.242519,0.196056,0.239459,0.169988,0.201467,0.009053,0.000722,0.100678,0.004917,0.034726,0.002602,0.123942,0.000493,0.001663,0.010128,0.033384,0.000756,0.026838,extrastole__
0.007161,0.010268,2.523263,0.067601,0.153400,0.013002,0.026091,0.010209,-29.052306,3.588744,-0.380702,0.887058,0.251228,0.314461,0.199027,-0.118271,0.110752,0.061395,-0.000059,0.121324,0.015409,0.005271,0.000656,0.137862,0.004189,0.024719,0.003653,0.169338,0.000782,0.002245,0.009688,0.030869,0.000690,0.062680,-0.000078,0.000021,0.000893,-0.001164,-0.002022,-0.000284,0.000068,-0.000117,-0.023654,0.017958,-0.017566,0.022439,-0.016680,-0.004306,0.007671,0.002159,0.006004,-0.003966,0.006891,-0.001831,-0.004636,-0.000040,0.000002,-0.000731,-0.000047,0.000109,-0.000017,0.001529,-0.000011,-0.000026,-0.000050,-0.000256,-0.000016,0.000312,0.003392,0.017807,0.535437,0.031183,0.048330,0.016122,0.015673,0.006353,1.579042,0.847880,0.662941,0.396090,0.294223,0.220125,0.211191,0.235457,0.176710,0.156453,0.159420,0.134270,0.135980,0.005996,0.000788,0.076052,0.005131,0.017635,0.004346,0.087370,0.001247,0.002645,0.011107,0.021245,0.000787,0.019440,0.003893,0.023972,0.739696,0.040430,0.062878,0.021767,0.019620,0.007223,1.801145,1.203702,0.691357,0.547211,0.336929,0.301569,0.274763,0.300947,0.258618,0.204662,0.246150,0.197848,0.191169,0.009030,0.000888,0.120729,0.006995,0.028048,0.006297,0.131584,0.001540,0.003749,0.014350,0.028417,0.000943,0.029151,extrastole__
0.007600,0.004395,2.807062,0.054771,0.127952,0.009482,0.019043,0.012659,-30.544154,3.948854,-0.839509,0.883642,0.053856,0.380897,0.206311,-0.276991,0.203544,0.090925,-0.021439,0.087590,0.033596,0.004253,0.000667,0.158268,0.003121,0.022715,0.004554,0.159292,0.001073,0.003179,0.005253,0.034268,0.000559,0.062563,-0.000136,0.000003,0.004752,-0.017821,-0.034092,-0.003628,-0.010227,0.003342,-0.029297,0.510496,-0.354787,0.086155,-0.124410,0.048862,-0.096010,-0.122588,0.155478,0.025660,0.009379,0.055263,0.021691,0.000809,0.000156,0.032410,-0.001423,0.000919,0.001869,-0.057005,0.000270,0.001150,0.000381,0.010625,-0.000078,-0.006904,0.002672,0.008957,0.234960,0.020516,0.031789,0.010300,0.011249,0.004737,0.994190,0.564166,0.473946,0.367662,0.216730,0.168627,0.133651,0.156081,0.091846,0.164684,0.095158,0.103110,0.099908,0.002867,0.000358,0.045548,0.002106,0.010408,0.002499,0.052921,0.000949,0.002171,0.003457,0.017476,0.000376,0.011254,0.002732,0.013530,0.341896,0.029462,0.046101,0.015063,0.012009,0.006169,1.402451,0.829175,0.642092,0.485249,0.280564,0.219561,0.195423,0.203889,0.140858,0.239340,0.160372,0.157501,0.152210,0.003426,0.000484,0.065306,0.002758,0.012887,0.003351,0.079853,0.001382,0.003300,0.004611,0.024551,0.000482,0.014257,extrastole__
0.011253,0.013554,2.679279,0.061634,0.141240,0.012345,0.020156,0.014841,-27.909976,3.785074,-0.639797,0.960252,-0.021337,0.195413,0.271945,-0.093934,0.150268,0.004017,-0.032591,0.081641,-0.061515,0.010730,0.001510,0.100162,0.005645,0.028387,0.004605,0.153399,0.000988,0.003290,0.010336,0.039930,0.001825,0.052731,0.000107,-0.000106,0.007282,0.001498,0.002106,0.000908,-0.000006,0.000294,0.017223,-0.014736,0.022967,-0.014010,-0.001674,-0.006419,-0.004808,-0.001030,-0.007133,-0.001132,-0.006381,-0.005230,0.000084,0.000262,0.000023,-0.000610,0.000326,-0.000405,0.000185,-0.002683,-0.000001,0.000004,0.000881,0.000099,0.000053,-0.000806,0.004093,0.021805,0.461835,0.027175,0.042202,0.014652,0.012992,0.008665,1.282707,0.686847,0.561543,0.477026,0.330700,0.230473,0.176485,0.212364,0.186577,0.188420,0.138448,0.133810,0.128861,0.010697,0.001596,0.057636,0.004602,0.022806,0.004445,0.075811,0.001448,0.003389,0.009684,0.034706,0.001883,0.016815,0.005358,0.030616,0.621911,0.036782,0.058155,0.019603,0.019648,0.011601,1.469751,0.886488,0.724160,0.569890,0.368542,0.308896,0.246733,0.244722,0.238912,0.267428,0.188808,0.190851,0.195887,0.014224,0.001926,0.086426,0.005829,0.030069,0.005640,0.102587,0.001994,0.004077,0.012651,0.048117,0.002525,0.023481,extrastole__
0.011532,0.014480,2.681399,0.069344,0.150274,0.016261,0.017029,0.016296,-27.797957,3.630869,-0.603689,1.008175,0.028991,0.113865,0.210261,-0.072255,0.141075,-0.002061,-0.041062,0.093603,-0.057912,0.009863,0.002116,0.104299,0.007995,0.024076,0.006864,0.140268,0.000817,0.003916,0.011219,0.043876,0.001621,0.050344,-0.000250,-0.000063,-0.007003,0.001138,0.001145,0.000484,0.000117,-0.000318,-0.041727,-0.037837,-0.013829,0.000791,0.004960,-0.006924,-0.001935,-0.002997,0.000244,0.013266,0.009451,0.002018,-0.000500,-0.000469,-0.000106,0.003295,-0.000297,-0.000982,-0.000573,0.003289,0.000025,0.000020,-0.000955,0.000695,-0.000157,0.001263,0.004838,0.025698,0.486608,0.031633,0.050671,0.021041,0.009437,0.010336,1.432194,0.808973,0.651686,0.492326,0.301284,0.267089,0.179873,0.207332,0.192326,0.180550,0.155393,0.133134,0.152978,0.008924,0.002308,0.057631,0.008945,0.017745,0.006857,0.073653,0.001156,0.004911,0.009807,0.038586,0.001938,0.017591,0.005633,0.036400,0.637931,0.041147,0.066476,0.029624,0.012540,0.011144,1.684029,1.000284,0.826404,0.578171,0.388947,0.354040,0.249745,0.261721,0.263099,0.240233,0.203072,0.208093,0.214395,0.011093,0.003022,0.081484,0.011716,0.024305,0.007806,0.092592,0.001636,0.006808,0.013130,0.053852,0.002820,0.021014,extrastole__
0.004508,0.023630,2.621265,0.070213,0.158543,0.015276,0.034216,0.006675,-29.777291,3.517661,0.088369,0.921203,0.174548,0.228516,0.193356,0.003447,0.190024,0.127571,-0.007968,0.056442,0.005468,0.004134,0.000350,0.123373,0.002574,0.022999,0.001766,0.205870,0.000192,0.001080,0.003361,0.042466,0.000550,0.069492,-0.000004,0.000409,-0.000527,-0.001134,-0.001185,-0.000642,0.000423,-0.000083,-0.002253,0.004979,0.008633,0.005311,0.006349,0.007161,0.003225,0.002721,0.003424,0.003628,0.004439,0.004775,0.001999,-0.000077,-0.000010,0.001490,-0.000044,-0.000062,-0.000024,-0.000568,-0.000003,-0.000004,-0.000060,0.000059,-0.000014,0.000001,0.002367,0.049922,0.380204,0.035639,0.051567,0.019102,0.024450,0.003676,2.252137,0.787170,0.523663,0.358729,0.257574,0.189249,0.155713,0.196529,0.164569,0.135822,0.141014,0.139504,0.133696,0.004847,0.000411,0.075964,0.003263,0.016305,0.002162,0.095298,0.000454,0.001833,0.003355,0.037482,0.000686,0.020673,0.003143,0.071242,0.515891,0.048365,0.071508,0.026610,0.031881,0.004745,2.638010,1.061487,0.709365,0.511257,0.335857,0.265727,0.203431,0.241754,0.235775,0.159514,0.199270,0.178262,0.176491,0.006862,0.000578,0.113910,0.004489,0.023986,0.002736,0.139386,0.000663,0.002564,0.004650,0.055336,0.000890,0.030279,extrastole__
0.008233,0.011007,2.473878,0.072342,0.156589,0.017023,0.024280,0.009677,-29.858504,3.346080,-0.303035,1.073421,0.091297,0.259413,0.327770,-0.046494,0.142349,0.089141,0.025130,0.128130,-0.003036,0.004334,0.000672,0.120765,0.003046,0.025180,0.002425,0.178300,0.000621,0.001501,0.006085,0.045991,0.000635,0.061898,0.000004,-0.000008,0.003847,0.000193,0.000382,-0.000091,0.000052,0.000018,0.000068,0.000841,0.005565,-0.003622,0.000360,-0.003139,-0.004187,-0.001912,-0.001108,-0.001042,-0.001073,-0.000459,-0.001589,0.000075,-0.000001,0.001665,-0.000003,-0.000115,0.000057,-0.001306,-0.000007,-0.000004,-0.000006,-0.000223,0.000012,-0.000069,0.004422,0.018406,0.526862,0.036014,0.051516,0.022078,0.015635,0.007216,2.368917,0.931378,0.737364,0.533312,0.286478,0.221721,0.185494,0.186819,0.170293,0.158686,0.153321,0.151347,0.136621,0.004684,0.000956,0.072650,0.003843,0.017373,0.002963,0.078476,0.000746,0.001772,0.006315,0.036677,0.000804,0.018731,0.005825,0.025836,0.706356,0.045349,0.065129,0.028706,0.019818,0.010098,2.947481,1.212360,0.980469,0.715192,0.374234,0.308921,0.265149,0.264524,0.231613,0.230947,0.225244,0.221535,0.193022,0.006646,0.001362,0.096015,0.005338,0.023874,0.003472,0.110868,0.001061,0.002435,0.009070,0.054286,0.001113,0.025774,extrastole__
0.004646,0.014903,2.616282,0.074661,0.166353,0.016631,0.026628,0.006610,-29.845971,3.473302,0.136723,0.912421,0.443241,0.284356,0.185853,0.017544,0.139984,0.189142,0.007312,0.060123,0.005617,0.006121,0.000243,0.120091,0.002848,0.024410,0.001376,0.197516,0.000222,0.000730,0.007464,0.040049,0.000384,0.066048,-0.000017,0.000020,-0.007249,0.000344,0.000373,0.000102,0.000192,-0.000048,0.016430,-0.007606,-0.002760,-0.005213,0.000152,-0.000123,-0.002581,0.000822,0.002498,0.001269,-0.000236,-0.000186,0.002290,-0.000112,-0.000001,-0.000981,-0.000029,-0.000002,-0.000005,0.001474,-0.000001,-0.000006,-0.000111,0.000040,-0.000007,0.000308,0.002035,0.027244,0.401069,0.037003,0.050278,0.019392,0.017658,0.002475,1.946476,0.774385,0.576033,0.377498,0.203333,0.204689,0.163612,0.178894,0.142903,0.139240,0.121315,0.141093,0.121289,0.008527,0.000284,0.065704,0.004102,0.019081,0.001650,0.081967,0.000268,0.000839,0.008312,0.029408,0.000375,0.018785,0.002668,0.038281,0.541181,0.048938,0.064961,0.026079,0.023539,0.003181,2.342081,1.001236,0.639481,0.493229,0.263594,0.230049,0.200551,0.243805,0.189152,0.207272,0.164783,0.196739,0.173832,0.011193,0.000397,0.089938,0.005335,0.027627,0.002215,0.117365,0.000381,0.001134,0.009782,0.041661,0.000507,0.023975,extrastole__
0.004410,0.005832,2.651784,0.066531,0.152556,0.014490,0.027658,0.007005,-31.007641,3.656980,-0.264902,0.832902,0.171589,0.340045,0.245233,-0.054137,0.210258,0.171749,0.042411,0.087536,0.035409,0.004243,0.000349,0.140434,0.001738,0.021534,0.001683,0.203859,0.000607,0.001294,0.003778,0.032758,0.000607,0.071719,0.000100,-0.000016,-0.002840,0.000160,0.000174,0.000174,-0.003111,0.000789,0.099582,0.067768,0.017619,-0.046308,-0.049363,-0.002549,0.047329,0.035135,-0.002255,0.022908,0.039902,0.019851,0.000996,0.001076,-0.000005,0.019196,0.000148,0.000069,0.000085,-0.027212,0.000022,0.000163,0.000152,0.002546,0.000134,-0.003428,0.001378,0.013697,0.383815,0.034849,0.051854,0.024039,0.014636,0.004547,2.030661,0.814013,0.672103,0.468729,0.210869,0.201673,0.164178,0.200236,0.153274,0.154863,0.128694,0.103230,0.106808,0.004740,0.000451,0.076902,0.002104,0.012938,0.001537,0.089645,0.001743,0.002280,0.003736,0.025535,0.000650,0.014899,0.002089,0.019696,0.565346,0.053390,0.080271,0.035421,0.023043,0.006037,2.439100,1.293882,0.989228,0.668215,0.261527,0.304002,0.198235,0.229890,0.234091,0.207368,0.228584,0.175186,0.149951,0.006052,0.000650,0.103820,0.002667,0.018718,0.002139,0.123742,0.002482,0.003143,0.005116,0.034169,0.000853,0.025440,extrastole__
0.004189,0.013527,2.683742,0.076256,0.170143,0.014202,0.026290,0.006185,-29.753165,3.338888,0.004769,0.760161,0.338217,0.320283,0.175265,0.003550,0.179730,0.199696,0.010092,0.073048,0.044238,0.002890,0.000423,0.160948,0.001618,0.014065,0.001155,0.205340,0.000189,0.000807,0.003659,0.036995,0.000429,0.075990,-0.000047,0.000014,-0.001803,0.000322,0.000714,0.000017,0.000446,-0.000063,0.011121,-0.012657,0.011345,-0.006307,0.003840,-0.000445,-0.006109,0.004091,-0.001140,-0.002156,-0.000758,0.000670,0.001074,-0.000004,-0.000004,0.001550,0.000019,0.000101,-0.000067,-0.001302,-0.000001,0.000000,-0.000010,-0.000213,-0.000002,0.000316,0.002053,0.032056,0.322929,0.032744,0.045358,0.015068,0.017379,0.003663,2.092287,0.832251,0.420429,0.424442,0.214320,0.183966,0.179566,0.169487,0.135196,0.136188,0.177106,0.148447,0.127885,0.002712,0.000784,0.088535,0.001675,0.009480,0.001058,0.088922,0.000267,0.001027,0.003490,0.032164,0.000673,0.016237,0.002878,0.042729,0.398852,0.044810,0.061781,0.021560,0.019338,0.004667,2.126362,1.103071,0.592327,0.508074,0.275977,0.257940,0.248464,0.214906,0.163243,0.191261,0.235631,0.203449,0.178175,0.003746,0.001126,0.119963,0.002264,0.014032,0.001247,0.122840,0.000397,0.001442,0.004081,0.051557,0.000929,0.021792,extrastole__
0.007979,0.001770,2.662930,0.075094,0.161299,0.021417,0.021523,0.011231,-31.114974,3.695459,-0.186427,0.846777,0.102447,0.208430,0.237769,-0.063335,0.178090,0.153764,-0.025935,0.064393,-0.002901,0.007285,0.000890,0.099056,0.005008,0.032454,0.003757,0.180707,0.000633,0.002345,0.009187,0.033504,0.001334,0.058429,0.000010,0.000005,-0.010843,0.002452,0.002718,0.001438,-0.000336,-0.000112,0.055460,-0.031384,0.030396,-0.010793,0.007989,-0.000103,-0.005999,0.014444,0.003994,0.002861,-0.001310,-0.004804,0.005516,-0.000216,0.000010,0.007497,-0.000103,-0.000932,-0.000051,-0.005988,-0.000088,-0.000045,0.000285,0.000848,-0.000028,-0.000206,0.003011,0.003218,0.421697,0.032846,0.046686,0.027599,0.013063,0.005395,1.500766,0.766629,0.526272,0.383596,0.271205,0.222399,0.181588,0.222398,0.156742,0.152872,0.153019,0.142717,0.128210,0.007587,0.001015,0.059149,0.005528,0.019486,0.004355,0.075784,0.001016,0.002686,0.007437,0.024051,0.001679,0.017265,0.003839,0.004543,0.580616,0.045950,0.065163,0.039995,0.016552,0.007425,1.845759,1.094863,0.676209,0.516860,0.361971,0.307804,0.263908,0.280108,0.220099,0.224541,0.218711,0.208923,0.193096,0.010594,0.001394,0.081683,0.007624,0.029162,0.006345,0.108072,0.001353,0.003935,0.009634,0.031986,0.002360,0.024643,extrastole__
0.008565,0.008125,2.605402,0.064694,0.147616,0.016512,0.021475,0.013919,-30.194219,4.043238,-0.252703,0.519005,-0.154115,0.216086,0.315900,-0.009853,0.215372,0.153429,-0.040107,0.041564,-0.036600,0.008450,0.002426,0.110373,0.006938,0.024096,0.003770,0.178406,0.000797,0.002467,0.009448,0.027560,0.002874,0.058862,-0.000074,-0.000001,-0.004468,-0.000975,-0.001926,-0.000188,0.000386,-0.000237,-0.050608,0.022375,-0.011807,0.033566,-0.003568,0.002385,0.004917,-0.008387,-0.007176,-0.008148,-0.002943,0.000817,0.005156,-0.000381,-0.000122,-0.003842,0.000181,-0.000342,-0.000054,0.007457,-0.000013,-0.000004,0.000136,-0.000596,0.000020,0.001665,0.003744,0.016042,0.557963,0.033425,0.050502,0.023564,0.016897,0.007070,2.203904,0.792530,0.525177,0.475876,0.323544,0.189533,0.199472,0.185873,0.172729,0.168969,0.126286,0.110156,0.134980,0.006861,0.002791,0.067157,0.007363,0.013680,0.003516,0.086557,0.000940,0.003062,0.007443,0.020633,0.003672,0.020985,0.004360,0.022983,0.750545,0.043855,0.064022,0.033165,0.020248,0.008624,2.864421,0.996464,0.649032,0.527242,0.415392,0.261147,0.255620,0.209555,0.217265,0.253974,0.166093,0.165551,0.173134,0.009212,0.004073,0.092100,0.009421,0.018040,0.004778,0.113498,0.001285,0.004106,0.010655,0.029510,0.005418,0.026526,extrastole__
0.006120,0.017423,2.581736,0.070748,0.154958,0.016279,0.021718,0.007307,-29.695333,3.566431,-0.325506,0.933260,0.160953,0.331466,0.285846,-0.072252,0.197858,0.131636,0.016410,0.109923,0.052983,0.003293,0.000536,0.133098,0.003174,0.022447,0.002059,0.190437,0.000380,0.001321,0.005004,0.041516,0.000598,0.066529,-0.000008,0.000011,-0.005672,0.001301,0.002146,0.000295,0.000039,-0.000071,0.040932,-0.027643,0.004784,-0.027333,0.010653,0.006208,0.002705,0.002103,-0.010187,0.001856,0.005399,0.008098,0.009597,-0.000035,-0.000010,0.000330,-0.000072,-0.000195,0.000092,0.001558,0.000008,-0.000010,-0.000095,-0.000741,0.000005,0.000437,0.002513,0.036801,0.425554,0.036520,0.053926,0.020174,0.011170,0.003273,2.659911,0.956127,0.640331,0.522122,0.318051,0.187646,0.199798,0.228829,0.172895,0.175606,0.152752,0.121828,0.118932,0.003480,0.000584,0.072850,0.004237,0.014663,0.002220,0.084451,0.000334,0.001310,0.004493,0.032938,0.000653,0.017772,0.003504,0.052530,0.628446,0.051201,0.075411,0.029108,0.013021,0.004399,3.068009,1.356939,0.806245,0.673153,0.458275,0.258855,0.300179,0.301195,0.259785,0.249985,0.224026,0.180623,0.170933,0.004997,0.000794,0.105342,0.006079,0.019707,0.003345,0.121691,0.000468,0.001947,0.005788,0.042620,0.000898,0.022924,extrastole__
0.014701,0.013562,2.790192,0.068673,0.145497,0.013386,0.017140,0.025473,-28.370314,3.256213,-0.927336,1.185292,-0.097396,0.226746,0.342555,-0.042081,0.222835,-0.072221,0.025017,0.195523,-0.072365,0.006754,0.002229,0.117115,0.007586,0.033506,0.004666,0.141761,0.001546,0.003520,0.008116,0.026229,0.002127,0.052993,-0.000195,0.000030,0.000208,-0.000496,-0.000703,-0.000217,0.000514,-0.000613,-0.010820,-0.002514,-0.003877,0.007224,-0.000404,0.000910,-0.000785,-0.001297,0.002118,0.000812,0.005641,-0.000521,-0.005719,-0.000087,-0.000048,0.000231,-0.000011,-0.000222,-0.000123,0.002659,-0.000021,-0.000084,-0.000075,-0.000175,-0.000026,0.000575,0.007564,0.026245,0.445826,0.026287,0.045925,0.014173,0.015024,0.016816,1.760934,0.664671,0.708410,0.571133,0.314954,0.249411,0.200097,0.172462,0.148727,0.171967,0.150178,0.152308,0.166939,0.007462,0.002084,0.089254,0.008500,0.022583,0.004201,0.074491,0.001636,0.005174,0.007345,0.019997,0.003498,0.022558,0.007692,0.034531,0.602063,0.032290,0.055371,0.018394,0.019909,0.017306,1.956389,0.895221,0.732710,0.653000,0.357672,0.304561,0.251863,0.254682,0.213447,0.215678,0.224830,0.234439,0.217738,0.008306,0.002808,0.109016,0.011335,0.026590,0.005571,0.091930,0.002077,0.006442,0.009836,0.027394,0.004270,0.021815,extrastole__
0.011595,0.012948,2.670578,0.066938,0.145412,0.016390,0.016364,0.016715,-28.766993,3.464258,-0.648964,1.274424,0.100293,0.110047,0.198538,-0.038980,0.181956,-0.064860,-0.055874,0.115695,-0.055863,0.006909,0.001547,0.117573,0.004749,0.023051,0.003039,0.179060,0.000822,0.002037,0.008268,0.029734,0.001185,0.059615,-0.000055,0.000007,0.003968,0.000923,0.001239,0.000571,-0.000045,-0.000018,0.024176,-0.014511,0.017091,-0.011294,0.003225,0.006014,0.000838,0.004806,-0.004228,0.002962,0.000147,-0.001375,0.001396,0.000040,-0.000013,0.000420,0.000038,-0.000332,-0.000059,-0.000826,0.000012,-0.000025,0.000083,0.000578,-0.000008,-0.000224,0.005860,0.023746,0.459990,0.029640,0.046802,0.022238,0.008762,0.012853,1.667881,0.836846,0.762605,0.553602,0.299899,0.214703,0.189275,0.218425,0.178657,0.168567,0.148323,0.135265,0.166028,0.007378,0.001772,0.061861,0.004243,0.015837,0.003654,0.078303,0.000978,0.002071,0.007458,0.023141,0.001712,0.018054,0.006362,0.033073,0.592979,0.040491,0.063277,0.031162,0.011467,0.013857,1.969159,1.128623,0.943553,0.691152,0.403387,0.311147,0.273756,0.259924,0.254904,0.226120,0.193369,0.187440,0.235803,0.009445,0.002299,0.089849,0.004922,0.021221,0.005180,0.100465,0.001082,0.002890,0.010750,0.032100,0.002456,0.022594,extrastole__
